cveproducto|ExistenciaMatriz|ExistenciaExpendio|VentaTotal|1|2|3|4|5|6|7|8|9|10|11|12|Producto|
CAJATRUPER14|8.00|1.00|2.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CAJATRUPER16-PESCA|2.00|0.00|2.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CARGADORDEPILAS|1.00|2.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CAUTIN-AM|8.00|4.00|11.00|4.00|5.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CAUTIN-AZ|31.00|0.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CBRUSHLESS|9.00|1.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CC0.001µf|132.00|0.00|3.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CC0.0022µf|92.00|7.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CC0.0047µf|680.00|7.00|4.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CC0.015µf|23.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CC0.01µf|5041.00|42.00|27.00|2.00|9.00|16.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CC0.022µf|556.00|17.00|3.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CC0.1µf|6954.00|52.00|70.00|6.00|31.00|33.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CC0.22µf|293.00|86.00|3.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CC22pf|1521.00|74.00|49.00|0.00|41.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CC330pf|62.00|18.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CC680pf|570.00|0.00|3.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE0.1µf/50V|84.00|21.00|5.00|0.00|2.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE0.47µf/50V|110.00|8.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE1000µf/25V|116.00|33.00|23.00|7.00|9.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE1000µf/50V|262.00|22.00|23.00|0.00|22.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE100µf/25V|109.00|44.00|31.00|1.00|11.00|19.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE100µf/50V|222.00|32.00|54.00|12.00|13.00|29.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE10µf/25V|377.00|53.00|31.00|1.00|9.00|21.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE10µf/50V|197.00|14.00|53.00|0.00|18.00|35.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CE1µf/25V|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
